code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
CAD,2023-08-09,15:08:01,UPCOM,STOCK,0.7,0.8,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2023-08-09,15:08:01,UPCOM,STOCK,16.1,18.5,13.7,16.1,16.3,16.1,16.3,16.133,16.1,16.3,16.1,16.3,16.133,1203.0,19409500.0,0.0,0.0,0.2,0.2,1.2422
CBI,2023-08-09,15:08:01,UPCOM,STOCK,7.1,8.1,6.1,7.3,7.3,7.1,7.2,7.117,7.3,7.3,7.1,7.2,7.117,2900.0,20640000.0,0.0,0.0,0.1,0.1,1.4085
CBS,2023-08-09,15:08:01,UPCOM,STOCK,38.2,43.9,32.5,38.5,40.0,38.5,39.7,39.406,38.5,40.0,38.5,39.7,39.406,27132.0,1069132000.0,0.0,0.0,1.5,1.5,3.9267
BMV,2023-08-09,15:08:01,UPCOM,STOCK,52.5,60.3,44.7,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C22,2023-08-09,15:08:01,UPCOM,STOCK,14.3,20.0,8.6,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSH,2023-08-09,15:08:01,UPCOM,STOCK,26.0,29.9,22.1,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSL,2023-08-09,15:08:01,UPCOM,STOCK,9.5,10.9,8.1,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,5019.0,47680500.0,0.0,0.0,0.0,0.0,0.0
BSP,2023-08-09,15:08:01,UPCOM,STOCK,10.9,12.5,9.3,10.9,10.9,10.8,10.8,10.85,10.9,10.9,10.8,10.8,10.85,400.0,4340000.0,0.0,0.0,-0.1,-0.1,-0.9174
BSQ,2023-08-09,15:08:01,UPCOM,STOCK,24.5,28.1,20.9,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,5000.0,122500000.0,0.0,0.0,0.0,0.0,0.0
BSR,2023-08-09,15:08:01,UPCOM,STOCK,20.4,23.4,17.4,20.5,20.8,20.2,20.5,20.507,20.5,20.8,20.2,20.5,20.507,8033863.0,164749076400.0,0.0,0.0,0.1,0.1,0.4902
BT1,2023-08-09,15:08:01,UPCOM,STOCK,9.4,10.8,8.0,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BT6,2023-08-09,15:08:01,UPCOM,STOCK,4.1,4.7,3.5,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTB,2023-08-09,15:08:01,UPCOM,STOCK,6.5,7.4,5.6,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTD,2023-08-09,15:08:01,UPCOM,STOCK,22.4,25.7,19.1,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,100.0,2300000.0,0.0,0.0,0.6,0.6,2.6786
BTG,2023-08-09,15:08:01,UPCOM,STOCK,9.0,10.3,7.7,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,800.0,7040000.0,0.0,0.0,-0.2,-0.2,-2.2222
BTH,2023-08-09,15:08:01,UPCOM,STOCK,11.1,15.5,6.7,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTN,2023-08-09,15:08:01,UPCOM,STOCK,3.7,4.2,3.2,3.8,4.0,3.8,4.0,3.884,3.8,4.0,3.8,4.0,3.884,81923.0,318207400.0,0.0,0.0,0.3,0.3,8.1081
BQB,2023-08-09,15:08:01,UPCOM,STOCK,3.7,4.2,3.2,3.6,3.7,3.6,3.7,3.672,3.6,3.7,3.6,3.7,3.672,1800.0,6610000.0,0.0,0.0,0.0,0.0,0.0
BRR,2023-08-09,15:08:01,UPCOM,STOCK,19.1,21.9,16.3,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSD,2023-08-09,15:08:01,UPCOM,STOCK,26.0,29.9,22.1,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMG,2023-08-09,15:08:01,UPCOM,STOCK,20.0,23.0,17.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHC,2023-08-09,15:08:01,UPCOM,STOCK,2.1,2.4,1.8,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLT,2023-08-09,15:08:01,UPCOM,STOCK,39.2,45.0,33.4,39.3,40.0,39.2,39.3,39.371,39.3,40.0,39.2,39.3,39.371,6860.0,270120000.0,0.0,0.0,0.1,0.1,0.2551
AFX,2023-08-09,15:08:01,UPCOM,STOCK,13.5,15.5,11.5,13.8,15.5,13.8,15.1,14.977,13.8,15.5,13.8,15.1,14.977,1742126.0,26093101900.0,0.0,0.0,1.6,1.6,11.8519
AG1,2023-08-09,15:08:01,UPCOM,STOCK,7.3,8.3,6.3,7.1,7.2,7.1,7.2,7.195,7.1,7.2,7.1,7.2,7.195,1900.0,13670000.0,0.0,0.0,-0.1,-0.1,-1.3699
AGF,2023-08-09,15:08:01,UPCOM,STOCK,2.6,2.9,2.3,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGP,2023-08-09,15:08:01,UPCOM,STOCK,24.9,28.6,21.2,25.0,25.0,24.8,24.8,24.888,25.0,25.0,24.8,24.8,24.888,2610.0,64960000.0,0.0,0.0,-0.1,-0.1,-0.4016
AGX,2023-08-09,15:08:01,UPCOM,STOCK,40.0,46.0,34.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,752.0,29874500.0,0.0,0.0,0.0,0.0,0.0
A32,2023-08-09,15:08:01,UPCOM,STOCK,29.0,33.3,24.7,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,13.0,432900.0,0.0,0.0,0.0,0.0,0.0
VTH,2023-08-09,15:08:04,HNX,STOCK,8.3,9.1,7.5,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X20,2023-08-09,15:08:04,HNX,STOCK,10.2,11.2,9.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VTZ,2023-08-09,15:08:04,HNX,STOCK,9.0,9.9,8.1,9.0,9.0,8.5,8.7,8.641,9.0,9.0,8.5,8.7,8.641,92740.0,801352000.0,0.0,0.0,-0.3,-0.3,-3.3333
BAL,2023-08-09,15:08:01,UPCOM,STOCK,7.0,8.0,6.0,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,214.0,1475200.0,0.0,0.0,-0.1,-0.1,-1.4286
BBH,2023-08-09,15:08:01,UPCOM,STOCK,11.4,13.1,9.7,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,100.0,1050000.0,0.0,0.0,-0.9,-0.9,-7.8947
BBM,2023-08-09,15:08:01,UPCOM,STOCK,9.9,11.3,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,900.0,7650000.0,0.0,0.0,-1.4,-1.4,-14.1414
BBT,2023-08-09,15:08:01,UPCOM,STOCK,10.3,11.8,8.8,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,1700.0,17510000.0,0.0,0.0,0.0,0.0,0.0
BCA,2023-08-09,15:08:01,UPCOM,STOCK,4.9,5.6,4.2,4.9,5.0,4.8,5.0,4.884,4.9,5.0,4.8,5.0,4.884,98400.0,480550000.0,0.0,0.0,0.1,0.1,2.0408
APP,2023-08-09,15:08:01,UPCOM,STOCK,4.8,5.5,4.1,4.8,5.5,4.8,5.2,5.259,4.8,5.5,4.8,5.2,5.259,64150.0,337382000.0,0.0,0.0,0.4,0.4,8.3333
ATA,2023-08-09,15:08:01,UPCOM,STOCK,1.4,1.6,1.2,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACE,2023-08-09,15:08:01,UPCOM,STOCK,38.4,44.1,32.7,38.0,38.0,37.9,37.9,37.936,38.0,38.0,37.9,37.9,37.936,12100.0,459020000.0,0.0,0.0,-0.5,-0.5,-1.3021
AMS,2023-08-09,15:08:01,UPCOM,STOCK,11.1,12.7,9.5,11.0,11.5,11.0,11.5,11.313,11.0,11.5,11.0,11.5,11.313,929000.0,10509587200.0,0.0,0.0,0.4,0.4,3.6036
ANT,2023-08-09,15:08:01,UPCOM,STOCK,13.2,15.1,11.3,12.1,13.2,12.0,12.5,12.59,12.1,13.2,12.0,12.5,12.59,6203.0,78099600.0,0.0,0.0,-0.7,-0.7,-5.303
APF,2023-08-09,15:08:01,UPCOM,STOCK,61.6,70.8,52.4,61.5,61.7,61.5,61.7,61.676,61.5,61.7,61.5,61.7,61.676,3300.0,203530000.0,0.0,0.0,0.1,0.1,0.1623
BIO,2023-08-09,15:08:01,UPCOM,STOCK,20.0,23.0,17.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1003.0,20059400.0,0.0,0.0,0.0,0.0,0.0
BKH,2023-08-09,15:08:01,UPCOM,STOCK,27.0,37.8,16.2,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHK,2023-08-09,15:08:01,UPCOM,STOCK,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHP,2023-08-09,15:08:01,UPCOM,STOCK,8.0,9.2,6.8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEL,2023-08-09,15:08:01,UPCOM,STOCK,11.0,12.6,9.4,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDG,2023-08-09,15:08:01,UPCOM,STOCK,30.9,35.5,26.3,31.0,32.2,31.0,31.6,31.546,28.018,29.102,28.018,28.56,28.511,24561.0,774823000.0,0.0,0.0,0.7,0.6327,2.2654
BDT,2023-08-09,15:08:01,UPCOM,STOCK,18.9,21.7,16.1,18.9,19.4,18.9,19.3,19.218,18.9,19.4,18.9,19.3,19.218,73400.0,1410610000.0,0.0,0.0,0.4,0.4,2.1164
AVF,2023-08-09,15:08:01,UPCOM,STOCK,0.6,0.7,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCP,2023-08-09,15:08:01,UPCOM,STOCK,11.2,12.8,9.6,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHB,2023-08-09,15:08:01,UPCOM,STOCK,8.5,9.7,7.3,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHD,2023-08-09,15:08:01,UPCOM,STOCK,22.0,25.3,18.7,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,100.0,2000000.0,0.0,0.0,-2.0,-2.0,-9.0909
DHN,2023-08-09,15:08:01,UPCOM,STOCK,21.1,29.5,12.7,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBM,2023-08-09,15:08:01,UPCOM,STOCK,27.6,31.7,23.5,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDV,2023-08-09,15:08:01,UPCOM,STOCK,11.8,13.5,10.1,11.8,11.9,11.6,11.8,11.721,11.296,11.392,11.105,11.296,11.221,1456106.0,17067332100.000002,0.0,0.0,0.0,0.0,0.0
DFC,2023-08-09,15:08:01,UPCOM,STOCK,17.6,20.2,15.0,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM7,2023-08-09,15:08:01,UPCOM,STOCK,18.9,21.7,16.1,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMN,2023-08-09,15:08:01,UPCOM,STOCK,6.9,7.9,5.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMS,2023-08-09,15:08:01,UPCOM,STOCK,8.3,9.5,7.1,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,400.0,3800000.0,0.0,0.0,1.2,1.2,14.4578
DND,2023-08-09,15:08:01,UPCOM,STOCK,18.4,21.1,15.7,18.4,18.4,18.4,18.4,18.4,18.4,18.4,18.4,18.4,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOC,2023-08-09,15:08:01,UPCOM,STOCK,10.2,11.7,8.7,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DID,2023-08-09,15:08:01,UPCOM,STOCK,6.3,7.2,5.4,6.6,6.6,5.8,6.0,6.026,6.6,6.6,5.8,6.0,6.026,224900.0,1355260000.0,0.0,0.0,-0.3,-0.3,-4.7619
DP2,2023-08-09,15:08:01,UPCOM,STOCK,4.9,5.6,4.2,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPH,2023-08-09,15:08:01,UPCOM,STOCK,37.0,42.5,31.5,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCG,2023-08-09,15:08:01,UPCOM,STOCK,22.0,25.3,18.7,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCR,2023-08-09,15:08:01,UPCOM,STOCK,6.9,7.9,5.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCS,2023-08-09,15:08:01,UPCOM,STOCK,0.6,0.7,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCT,2023-08-09,15:08:01,UPCOM,STOCK,0.6,0.7,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CQT,2023-08-09,15:08:01,UPCOM,STOCK,11.5,13.2,9.8,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,6.0,72000.0,0.0,0.0,0.0,0.0,0.0
CYC,2023-08-09,15:08:01,UPCOM,STOCK,2.2,2.5,1.9,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAC,2023-08-09,15:08:01,UPCOM,STOCK,7.4,8.5,6.3,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAN,2023-08-09,15:08:01,UPCOM,STOCK,33.1,38.0,28.2,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,100.0,3400000.0,0.0,0.0,0.9,0.9,2.719
BVG,2023-08-09,15:08:01,UPCOM,STOCK,3.0,3.4,2.6,3.1,3.3,3.0,3.3,3.141,3.1,3.3,3.0,3.3,3.141,424523.0,1333534800.0,0.0,0.0,0.3,0.3,10.0
CMF,2023-08-09,15:08:01,UPCOM,STOCK,188.0,216.2,159.8,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMM,2023-08-09,15:08:01,UPCOM,STOCK,7.5,8.6,6.4,7.5,7.5,7.4,7.5,7.495,7.5,7.5,7.4,7.5,7.495,2100.0,15740000.0,0.0,0.0,0.0,0.0,0.0
CMN,2023-08-09,15:08:01,UPCOM,STOCK,56.5,64.9,48.1,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAV,2023-08-09,15:08:01,UPCOM,STOCK,3.3,3.7,2.9,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,910.0,3005000.0,0.0,0.0,0.0,0.0,0.0
HBD,2023-08-09,15:08:01,UPCOM,STOCK,16.5,18.9,14.1,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,700.0,11900000.0,0.0,0.0,0.5,0.5,3.0303
HBH,2023-08-09,15:08:01,UPCOM,STOCK,7.5,8.6,6.4,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2000.0,14000000.0,0.0,0.0,-0.5,-0.5,-6.6667
HAF,2023-08-09,15:08:01,UPCOM,STOCK,36.0,41.4,30.6,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTD,2023-08-09,15:08:01,UPCOM,STOCK,14.9,17.1,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,300.0,3810000.0,0.0,0.0,-2.2,-2.2,-14.7651
GND,2023-08-09,15:08:01,UPCOM,STOCK,27.0,31.0,23.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,0.0,0.0,943250.0,21694750000.0,0.0,0.0,0.0
FIC,2023-08-09,15:08:01,UPCOM,STOCK,15.2,17.4,13.0,15.3,16.0,15.3,15.7,15.503,15.3,16.0,15.3,15.7,15.503,60700.0,941060000.0,0.0,0.0,0.5,0.5,3.2895
FRC,2023-08-09,15:08:01,UPCOM,STOCK,24.5,28.1,20.9,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTM,2023-08-09,15:08:01,UPCOM,STOCK,1.0,1.1,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G20,2023-08-09,15:08:01,UPCOM,STOCK,0.8,0.9,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSO,2023-08-09,15:08:01,UPCOM,STOCK,11.0,15.4,6.6,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT1,2023-08-09,15:08:01,UPCOM,STOCK,46.7,53.7,39.7,46.8,47.0,46.8,46.8,46.953,42.738,42.92,42.738,42.738,42.877,1910.0,89678800.0,0.0,0.0,0.1,0.0913,0.2141
GAB,2023-08-09,15:08:01,UPCOM,STOCK,196.4,274.9,117.9,196.4,196.4,196.4,196.4,196.4,196.4,196.4,196.4,196.4,196.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCF,2023-08-09,15:08:01,UPCOM,STOCK,12.8,14.7,10.9,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEE,2023-08-09,15:08:01,UPCOM,STOCK,26.5,30.4,22.6,26.8,26.8,26.2,26.2,26.627,26.8,26.8,26.2,26.2,26.627,7100.0,189050000.0,0.0,0.0,-0.3,-0.3,-1.1321
GER,2023-08-09,15:08:01,UPCOM,STOCK,10.1,11.6,8.6,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2023-08-09,15:08:01,UPCOM,STOCK,6.3,7.2,5.4,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPC,2023-08-09,15:08:01,UPCOM,STOCK,6.0,6.9,5.1,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,100.0,690000.0,0.0,0.0,0.9,0.9,15.0
FHN,2023-08-09,15:08:01,UPCOM,STOCK,14.4,20.1,8.7,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBC,2023-08-09,15:08:01,UPCOM,STOCK,3.7,5.1,2.3,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCC,2023-08-09,15:08:01,UPCOM,STOCK,10.0,11.5,8.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCS,2023-08-09,15:08:01,UPCOM,STOCK,13.9,15.9,11.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,37020.0,588618000.0,0.0,0.0,2.0,2.0,14.3885
EME,2023-08-09,15:08:01,UPCOM,STOCK,45.1,51.8,38.4,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMG,2023-08-09,15:08:01,UPCOM,STOCK,29.7,34.1,25.3,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTP,2023-08-09,15:08:01,UPCOM,STOCK,90.0,103.5,76.5,93.5,99.0,91.5,99.0,96.584,93.5,99.0,91.5,99.0,96.584,26016.0,2512630000.0,0.0,0.0,9.0,9.0,10.0
DTH,2023-08-09,15:08:01,UPCOM,STOCK,13.6,15.6,11.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DVN,2023-08-09,15:08:01,UPCOM,STOCK,20.6,23.6,17.6,20.7,21.6,20.6,21.4,21.255,20.7,21.6,20.6,21.4,21.255,131728.0,2799893500.0,0.0,0.0,0.8,0.8,3.8835
DRI,2023-08-09,15:08:01,UPCOM,STOCK,8.3,9.5,7.1,8.4,8.8,8.2,8.7,8.569,8.4,8.8,8.2,8.7,8.569,1715268.0,14697843400.0,0.0,0.0,0.4,0.4,4.8193
DSG,2023-08-09,15:08:01,UPCOM,STOCK,4.1,4.7,3.5,4.1,4.1,4.0,4.0,4.075,4.1,4.1,4.0,4.0,4.075,400.0,1630000.0,0.0,0.0,-0.1,-0.1,-2.439
HUG,2023-08-09,15:08:01,UPCOM,STOCK,39.0,44.8,33.2,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTG,2023-08-09,15:08:01,UPCOM,STOCK,27.4,31.5,23.3,27.4,27.6,27.4,27.5,27.445,27.4,27.6,27.4,27.5,27.445,34490.0,946549200.0,0.0,0.0,0.1,0.1,0.365
ICF,2023-08-09,15:08:01,UPCOM,STOCK,3.1,3.5,2.7,3.2,3.4,3.1,3.2,3.222,3.2,3.4,3.1,3.2,3.222,265805.0,856316000.0,0.0,0.0,0.1,0.1,3.2258
IBD,2023-08-09,15:08:01,UPCOM,STOCK,10.0,11.5,8.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPP,2023-08-09,15:08:01,UPCOM,STOCK,55.6,63.9,47.3,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,100.0,5600000.0,0.0,0.0,0.4,0.4,0.7194
HVG,2023-08-09,15:08:01,UPCOM,STOCK,1.4,1.6,1.2,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPB,2023-08-09,15:08:01,UPCOM,STOCK,16.6,19.0,14.2,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPH,2023-08-09,15:08:01,UPCOM,STOCK,15.5,17.8,13.2,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNF,2023-08-09,15:08:01,UPCOM,STOCK,24.3,27.9,20.7,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,600.0,15300000.0,0.0,0.0,1.2,1.2,4.9383
HNI,2023-08-09,15:08:01,UPCOM,STOCK,21.9,25.1,18.7,22.5,22.6,22.4,22.6,22.564,22.5,22.6,22.4,22.6,22.564,7500.0,169230000.0,0.0,0.0,0.7,0.7,3.1963
HNM,2023-08-09,15:08:01,UPCOM,STOCK,10.9,12.5,9.3,10.9,11.2,10.9,11.0,11.025,10.9,11.2,10.9,11.0,11.025,77922.0,859046700.0,0.0,0.0,0.1,0.1,0.9174
HNP,2023-08-09,15:08:01,UPCOM,STOCK,20.9,29.2,12.6,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNR,2023-08-09,15:08:01,UPCOM,STOCK,12.0,16.8,7.2,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSI,2023-08-09,15:08:01,UPCOM,STOCK,1.2,1.3,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSM,2023-08-09,15:08:01,UPCOM,STOCK,6.8,7.8,5.8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,100.0,700000.0,0.0,0.0,0.2,0.2,2.9412
HSP,2023-08-09,15:08:01,UPCOM,STOCK,13.0,14.9,11.1,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCB,2023-08-09,15:08:01,UPCOM,STOCK,17.4,20.0,14.8,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GVT,2023-08-09,15:08:01,UPCOM,STOCK,84.6,97.2,72.0,78.2,82.0,78.2,82.0,81.894,78.2,82.0,78.2,82.0,81.894,3600.0,294820000.0,0.0,0.0,-2.6,-2.6,-3.0733
