code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
PMT,2023-08-09,15:08:01,UPCOM,STOCK,8.0,9.2,6.8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGP,2023-08-09,15:08:01,UPCOM,STOCK,5.4,6.2,4.6,5.4,5.7,5.4,5.7,5.419,5.4,5.7,5.4,5.7,5.419,6800.0,36850000.0,0.0,0.0,0.3,0.3,5.5556
SBD,2023-08-09,15:08:01,UPCOM,STOCK,8.3,9.5,7.1,8.8,8.8,8.2,8.2,8.5,8.8,8.8,8.2,8.2,8.5,300.0,2531800.0,0.0,0.0,-0.1,-0.1,-1.2048
SBS,2023-08-09,15:08:01,UPCOM,STOCK,9.1,10.4,7.8,9.1,9.1,8.7,8.9,8.868,9.1,9.1,8.7,8.9,8.868,3272248.0,29018840800.0,0.0,0.0,-0.2,-0.2,-2.1978
SGB,2023-08-09,15:08:01,UPCOM,STOCK,19.8,22.7,16.9,20.0,20.0,18.5,18.7,19.04,20.0,20.0,18.5,18.7,19.04,70177.0,1336255900.0,0.0,0.0,-1.1,-1.1,-5.5556
TIN,2023-08-09,15:08:01,UPCOM,STOCK,12.0,13.8,10.2,12.5,13.7,12.5,13.7,13.014,12.5,13.7,12.5,13.7,13.014,735.0,9593000.0,0.0,0.0,1.7,1.7,14.1667
TCI,2023-08-09,15:08:01,UPCOM,STOCK,11.6,13.3,9.9,11.6,12.1,11.5,11.8,11.79,11.6,12.1,11.5,11.8,11.79,1088642.0,12834586100.0,0.0,0.0,0.2,0.2,1.7241
PHS,2023-08-09,15:08:01,UPCOM,STOCK,16.1,18.5,13.7,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,1.0,16200.0,0.0,0.0,0.0,0.0,0.0
PGB,2023-08-09,15:08:01,UPCOM,STOCK,28.8,33.1,24.5,28.8,29.5,28.8,29.1,29.123,28.8,29.5,28.8,29.1,29.123,13114.0,381875700.0,0.0,0.0,0.3,0.3,1.0417
PVR,2023-08-09,15:08:01,UPCOM,STOCK,1.5,1.7,1.3,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAB,2023-08-09,15:08:01,UPCOM,STOCK,13.4,15.4,11.4,13.3,13.4,13.0,13.2,13.165,13.3,13.4,13.0,13.2,13.165,292704.0,3853451500.0,0.0,0.0,-0.2,-0.2,-1.4925
VUA,2023-08-09,15:08:01,UPCOM,STOCK,40.7,46.8,34.6,40.8,40.8,40.4,40.4,40.512,40.8,40.8,40.4,40.4,40.512,23400.0,947990000.0,0.0,0.0,-0.3,-0.3,-0.7371
VBB,2023-08-09,15:08:01,UPCOM,STOCK,12.3,14.1,10.5,12.0,12.2,12.0,12.0,12.045,12.0,12.2,12.0,12.0,12.045,5105.0,61490000.0,0.0,0.0,-0.3,-0.3,-2.439
VAB,2023-08-09,15:08:01,UPCOM,STOCK,8.6,9.8,7.4,8.5,8.6,8.4,8.4,8.423,8.5,8.6,8.4,8.4,8.423,1478255.0,12450878000.0,0.0,0.0,-0.2,-0.2,-2.3256
KLB,2023-08-09,15:08:01,UPCOM,STOCK,14.8,17.0,12.6,14.8,14.9,14.5,14.7,14.714,14.8,14.9,14.5,14.7,14.714,41451.0,609914400.0,0.0,0.0,-0.1,-0.1,-0.6757
HSA,2023-08-09,15:08:01,UPCOM,STOCK,31.1,35.7,26.5,31.1,31.1,31.1,31.1,31.1,31.1,31.1,31.1,31.1,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSC,2023-08-09,15:08:01,UPCOM,STOCK,23.5,27.0,20.0,23.3,23.3,22.8,23.0,23.036,23.3,23.3,22.8,23.0,23.036,101310.0,2333740000.0,0.0,0.0,-0.5,-0.5,-2.1277
HAC,2023-08-09,15:08:01,UPCOM,STOCK,9.7,11.1,8.3,9.6,10.2,9.6,10.2,9.72,9.6,10.2,9.6,10.2,9.72,606.0,5879900.0,0.0,0.0,0.5,0.5,5.1546
CSI,2023-08-09,15:08:01,UPCOM,STOCK,51.3,58.9,43.7,51.3,52.0,50.0,50.8,50.914,51.3,52.0,50.0,50.8,50.914,18200.0,926640000.0,0.0,0.0,-0.5,-0.5,-0.9747
VNR,2023-08-09,15:08:04,HNX,STOCK,28.0,30.8,25.2,28.0,28.0,27.2,27.2,27.683,28.0,28.0,27.2,27.2,27.683,36011.0,996892000.0,0.0,0.0,-0.8,-0.8,-2.8571
WSS,2023-08-09,15:08:04,HNX,STOCK,8.1,8.9,7.3,8.1,8.1,7.9,8.0,7.976,8.1,8.1,7.9,8.0,7.976,118808.0,947554300.0,0.0,0.0,-0.1,-0.1,-1.2346
ABI,2023-08-09,15:08:01,UPCOM,STOCK,41.6,47.8,35.4,41.3,41.6,41.3,41.5,41.444,41.3,41.6,41.3,41.5,41.444,964.0,39933800.0,0.0,0.0,-0.1,-0.1,-0.2404
ABW,2023-08-09,15:08:01,UPCOM,STOCK,14.5,16.6,12.4,15.0,15.3,13.8,14.3,14.474,15.0,15.3,13.8,14.3,14.474,719530.0,10414412400.0,0.0,0.0,-0.2,-0.2,-1.3793
AAS,2023-08-09,15:08:01,UPCOM,STOCK,11.6,13.3,9.9,11.8,11.9,11.5,11.7,11.643,11.8,11.9,11.5,11.7,11.643,1453174.0,16918917700.000002,0.0,0.0,0.1,0.1,0.8621
ABB,2023-08-09,15:08:01,UPCOM,STOCK,9.5,10.9,8.1,9.5,9.6,9.2,9.4,9.368,9.5,9.6,9.2,9.4,9.368,3904754.0,36578097700.0,0.0,0.0,-0.1,-0.1,-1.0526
AIC,2023-08-09,15:08:01,UPCOM,STOCK,10.2,11.7,8.7,10.3,10.3,10.2,10.2,10.26,10.3,10.3,10.2,10.2,10.26,7518.0,77135400.0,0.0,0.0,0.0,0.0,0.0
BLI,2023-08-09,15:08:01,UPCOM,STOCK,12.3,14.1,10.5,12.1,12.5,12.1,12.5,12.3,12.1,12.5,12.1,12.5,12.3,1501.0,18462200.0,0.0,0.0,0.2,0.2,1.626
BVB,2023-08-09,15:08:01,UPCOM,STOCK,11.7,13.4,10.0,11.7,11.7,11.3,11.5,11.477,11.7,11.7,11.3,11.5,11.477,815599.0,9360773000.0,0.0,0.0,-0.2,-0.2,-1.7094
BMS,2023-08-09,15:08:01,UPCOM,STOCK,11.4,13.1,9.7,11.3,11.4,11.1,11.4,11.243,11.3,11.4,11.1,11.4,11.243,177688.0,1997822900.0,0.0,0.0,0.0,0.0,0.0
VIG,2023-08-09,15:08:04,HNX,STOCK,8.4,9.2,7.6,8.4,8.6,8.3,8.6,8.503,8.4,8.6,8.3,8.6,8.503,1435337.0,12204824500.0,0.0,0.0,0.2,0.2,2.381
TVC,2023-08-09,15:08:04,HNX,STOCK,6.5,7.1,5.9,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,2023-08-09,15:08:04,HNX,STOCK,16.1,17.7,14.5,16.1,16.3,15.8,15.8,15.976,16.1,16.3,15.8,15.8,15.976,18753251.0,299600269300.0,0.0,0.0,-0.3,-0.3,-1.8634
PTI,2023-08-09,15:08:04,HNX,STOCK,30.8,33.8,27.8,30.8,30.8,30.5,30.5,30.76,30.8,30.8,30.5,30.5,30.76,4501.0,138451000.0,0.0,0.0,-0.3,-0.3,-0.974
PVI,2023-08-09,15:08:04,HNX,STOCK,49.8,54.7,44.9,49.8,49.9,49.5,49.7,49.599,49.8,49.9,49.5,49.7,49.599,44152.0,2189884200.0,0.0,0.0,-0.1,-0.1,-0.2008
NVB,2023-08-09,15:08:04,HNX,STOCK,15.8,17.3,14.3,15.8,16.2,15.6,15.8,15.858,15.8,16.2,15.6,15.8,15.858,1018983.0,16159474900.0,0.0,0.0,0.0,0.0,0.0
PRE,2023-08-09,15:08:04,HNX,STOCK,17.8,19.5,16.1,17.8,17.8,17.8,17.8,17.8,17.697,17.697,17.697,17.697,17.697,400.0,7120000.0,0.0,0.0,0.0,0.0,0.0
PSI,2023-08-09,15:08:04,HNX,STOCK,9.8,10.7,8.9,9.7,9.8,9.5,9.7,9.605,9.7,9.8,9.5,9.7,9.605,120927.0,1161515900.0,0.0,0.0,-0.1,-0.1,-1.0204
HBS,2023-08-09,15:08:04,HNX,STOCK,10.4,11.4,9.4,10.5,10.5,10.1,10.3,10.275,10.5,10.5,10.1,10.3,10.275,142644.0,1465706900.0,0.0,0.0,-0.1,-0.1,-0.9615
EVS,2023-08-09,15:08:04,HNX,STOCK,10.7,11.7,9.7,10.5,10.8,10.5,10.6,10.657,10.5,10.8,10.5,10.6,10.657,444117.0,4733141900.0,0.0,0.0,-0.1,-0.1,-0.9346
IVS,2023-08-09,15:08:04,HNX,STOCK,12.8,14.0,11.6,12.8,13.3,12.6,13.0,12.866,12.8,13.3,12.6,13.0,12.866,174049.0,2239252300.0,0.0,0.0,0.2,0.2,1.5625
IPA,2023-08-09,15:08:04,HNX,STOCK,16.5,18.1,14.9,16.5,16.8,16.2,16.5,16.468,16.5,16.8,16.2,16.5,16.468,499692.0,8229232800.0,0.0,0.0,0.0,0.0,0.0
MBS,2023-08-09,15:08:04,HNX,STOCK,21.2,23.3,19.1,21.3,21.4,20.7,20.8,20.979,18.535,18.622,18.013,18.1,18.256,4885082.0,102482341800.0,0.0,0.0,-0.4,-0.3481,-1.8868
ART,2023-08-09,15:08:04,HNX,STOCK,1.3,1.4,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APS,2023-08-09,15:08:04,HNX,STOCK,7.9,8.6,7.2,8.2,8.2,7.7,8.0,7.974,8.2,8.2,7.7,8.0,7.974,1773872.0,14144420200.0,0.0,0.0,0.1,0.1,1.2658
BAB,2023-08-09,15:08:04,HNX,STOCK,14.5,15.9,13.1,14.5,14.6,14.2,14.4,14.392,14.5,14.6,14.2,14.4,14.392,19212.0,276492200.0,0.0,0.0,-0.1,-0.1,-0.6897
BVS,2023-08-09,15:08:04,HNX,STOCK,26.7,29.3,24.1,26.7,26.8,26.2,26.4,26.437,26.7,26.8,26.2,26.4,26.437,398453.0,10533899000.0,0.0,0.0,-0.3,-0.3,-1.1236
VPB,2023-08-09,15:08:04,HOSE,STOCK,22.2,23.75,20.65,22.1,22.2,21.7,22.05,21.92,22.1,22.2,21.7,22.05,21.92,21337900.0,467681795000.0,1290000.0,28767000000.0,-0.15,-0.15,-0.6757
VIX,2023-08-09,15:08:04,HOSE,STOCK,16.1,17.2,15.0,16.05,16.5,15.8,16.25,16.14,16.05,16.5,15.8,16.25,16.14,23013000.0,371440730000.0,0.0,0.0,0.15,0.15,0.9317
VND,2023-08-09,15:08:04,HOSE,STOCK,20.1,21.5,18.7,20.1,20.4,19.9,20.0,20.1,20.1,20.4,19.9,20.0,20.1,23282400.0,468023805000.0,0.0,0.0,-0.1,-0.1,-0.4975
VIB,2023-08-09,15:08:04,HOSE,STOCK,21.2,22.65,19.75,21.2,21.25,20.85,20.95,21.03,21.2,21.25,20.85,20.95,21.03,5295000.0,111344060000.0,13100692.0,277734670400.0,-0.25,-0.25,-1.1792
VDS,2023-08-09,15:08:04,HOSE,STOCK,16.55,17.7,15.4,16.35,16.5,16.0,16.2,16.23,16.35,16.5,16.0,16.2,16.23,1101300.0,17871230000.0,0.0,0.0,-0.35,-0.35,-2.1148
VCI,2023-08-09,15:08:04,HOSE,STOCK,44.1,47.15,41.05,43.6,44.2,43.3,43.5,43.69,43.6,44.2,43.3,43.5,43.69,3410000.0,148984355000.0,0.0,0.0,-0.6,-0.6,-1.3605
TVB,2023-08-09,15:08:04,HOSE,STOCK,6.35,6.79,5.91,6.5,6.52,6.3,6.49,6.39,6.5,6.52,6.3,6.49,6.39,664200.0,4243095000.0,0.0,0.0,0.14,0.14,2.2047
TVS,2023-08-09,15:08:04,HOSE,STOCK,23.75,25.4,22.1,23.95,23.95,23.1,23.45,23.57,23.95,23.95,23.1,23.45,23.57,127300.0,3000265000.0,0.0,0.0,-0.3,-0.3,-1.2632
VCB,2023-08-09,15:08:04,HOSE,STOCK,90.7,97.0,84.4,90.7,90.9,90.1,90.2,90.36,90.7,90.9,90.1,90.2,90.36,591600.0,53457970000.0,112000.0,9698600000.0,-0.5,-0.5,-0.5513
TPB,2023-08-09,15:08:04,HOSE,STOCK,19.0,20.3,17.7,19.05,19.1,18.75,18.85,18.89,19.05,19.1,18.75,18.85,18.89,5495600.0,103809420000.0,1900000.0,33630000000.0,-0.15,-0.15,-0.7895
SHB,2023-08-09,15:08:04,HOSE,STOCK,13.25,14.15,12.35,13.2,13.4,13.1,13.15,13.21,13.2,13.4,13.1,13.15,13.21,18462400.0,243941325000.0,3380000.0,44616000000.0,-0.1,-0.1,-0.7547
SSB,2023-08-09,15:08:04,HOSE,STOCK,30.3,32.4,28.2,30.3,30.45,29.5,30.0,29.99,30.3,30.45,29.5,30.0,29.99,1336700.0,40092020000.0,0.0,0.0,-0.3,-0.3,-0.9901
SSI,2023-08-09,15:08:04,HOSE,STOCK,29.1,31.1,27.1,28.9,29.2,28.55,28.6,28.86,28.9,29.2,28.55,28.6,28.86,16620200.0,479603315000.0,561000.0,16096350000.0,-0.5,-0.5,-1.7182
TCB,2023-08-09,15:08:04,HOSE,STOCK,34.0,36.35,31.65,34.05,34.2,33.8,34.0,33.94,34.05,34.2,33.8,34.0,33.94,4668500.0,158441135000.0,470000.0,16377000000.0,0.0,0.0,0.0
STB,2023-08-09,15:08:04,HOSE,STOCK,29.8,31.85,27.75,29.85,31.2,29.65,31.2,30.51,29.85,31.2,29.65,31.2,30.51,37815900.0,1153579405000.0,70000.0,2100000000.0,1.4,1.4,4.698
MIG,2023-08-09,15:08:04,HOSE,STOCK,20.5,21.9,19.1,20.2,20.55,19.9,19.9,20.08,20.2,20.55,19.9,19.9,20.08,150700.0,3026270000.0,0.0,0.0,-0.6,-0.6,-2.9268
MSB,2023-08-09,15:08:04,HOSE,STOCK,14.4,15.4,13.4,14.25,14.3,14.05,14.2,14.16,14.25,14.3,14.05,14.2,14.16,11307500.0,160110440000.0,786000.0,11241400000.0,-0.2,-0.2,-1.3889
MBB,2023-08-09,15:08:04,HOSE,STOCK,19.2,20.5,17.9,19.2,19.25,19.0,19.15,19.11,19.2,19.25,19.0,19.15,19.11,10704200.0,204532410000.0,0.0,0.0,-0.05,-0.05,-0.2604
LPB,2023-08-09,15:08:04,HOSE,STOCK,19.0,20.3,17.7,19.2,19.2,18.8,18.9,18.94,19.2,19.2,18.8,18.9,18.94,4068400.0,77037575000.0,0.0,0.0,-0.1,-0.1,-0.5263
HCM,2023-08-09,15:08:04,HOSE,STOCK,31.2,33.35,29.05,31.1,31.3,30.55,30.55,30.82,31.1,31.3,30.55,30.55,30.82,4930600.0,151984265000.0,20000.0,620000000.0,-0.65,-0.65,-2.0833
HDB,2023-08-09,15:08:04,HOSE,STOCK,17.35,18.55,16.15,17.4,17.4,17.15,17.3,17.27,17.4,17.4,17.15,17.3,17.27,2485900.0,42929190000.0,2730000.0,45864000000.0,-0.05,-0.05,-0.2882
ORS,2023-08-09,15:08:04,HOSE,STOCK,16.9,18.05,15.75,16.9,16.9,16.65,16.8,16.78,16.9,16.9,16.65,16.8,16.78,1334900.0,22398685000.0,0.0,0.0,-0.1,-0.1,-0.5917
OCB,2023-08-09,15:08:04,HOSE,STOCK,19.25,20.55,17.95,19.3,19.35,19.15,19.2,19.24,19.3,19.35,19.15,19.2,19.24,1589900.0,30591070000.0,400000.0,7600000000.0,-0.05,-0.05,-0.2597
OGC,2023-08-09,15:08:04,HOSE,STOCK,9.55,10.2,8.89,9.61,10.05,9.41,9.8,9.77,9.61,10.05,9.41,9.8,9.77,3842900.0,37546785000.0,0.0,0.0,0.25,0.25,2.6178
PGI,2023-08-09,15:08:04,HOSE,STOCK,26.4,28.2,24.6,25.5,26.9,25.5,26.5,26.09,25.5,26.9,25.5,26.5,26.09,1600.0,41740000.0,0.0,0.0,0.1,0.1,0.3788
EVF,2023-08-09,15:08:04,HOSE,STOCK,10.85,11.6,10.1,10.8,11.45,10.65,11.25,11.19,10.8,11.45,10.65,11.25,11.19,4270500.0,47775895000.0,0.0,0.0,0.4,0.4,3.6866
E1VFVN30,2023-08-09,15:08:04,HOSE,ETF,21.38,22.87,19.89,21.39,21.39,21.11,21.27,21.25,21.39,21.39,21.11,21.27,21.25,173900.0,3694620000.0,6450000.0,136821100000.0,-0.11,-0.11,-0.5145
EIB,2023-08-09,15:08:04,HOSE,STOCK,24.1,25.75,22.45,24.0,24.65,23.75,24.2,24.18,24.0,24.65,23.75,24.2,24.18,9286600.0,224586035000.0,16871295.0,404294209500.0,0.1,0.1,0.4149
FTS,2023-08-09,15:08:04,HOSE,STOCK,32.95,35.25,30.65,33.0,33.0,32.4,32.4,32.56,33.0,33.0,32.4,32.4,32.56,1326400.0,43188815000.0,0.0,0.0,-0.55,-0.55,-1.6692
FUCTVGF3,2023-08-09,15:08:04,HOSE,IFC,15.0,16.05,13.95,15.0,15.0,15.0,15.0,0.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUCTVGF4,2023-08-09,15:08:04,HOSE,IFC,14.0,14.95,13.05,14.0,14.0,14.0,14.0,0.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUCVREIT,2023-08-09,15:08:04,HOSE,IFC,8.5,9.09,7.91,7.91,8.49,7.91,8.49,7.93,7.91,8.49,7.91,8.49,7.93,3700.0,29329000.0,0.0,0.0,-0.01,-0.01,-0.1176
FUEDCMID,2023-08-09,15:08:04,HOSE,ETF,10.48,11.21,9.75,10.48,10.48,10.32,10.39,10.39,10.48,10.48,10.32,10.39,10.39,62400.0,648543000.0,0.0,0.0,-0.09,-0.09,-0.8588
FUEFCV50,2023-08-09,15:08:04,HOSE,ETF,14.96,16.0,13.92,15.95,16.0,14.5,14.5,15.85,15.95,16.0,14.5,14.5,15.85,3100.0,49145000.0,0.0,0.0,-0.46,-0.46,-3.0749
FUEIP100,2023-08-09,15:08:04,HOSE,ETF,8.96,9.58,8.34,8.97,8.97,8.9,8.94,8.91,8.97,8.97,8.9,8.94,8.91,1900.0,16928000.0,0.0,0.0,-0.02,-0.02,-0.2232
FUEKIV30,2023-08-09,15:08:04,HOSE,ETF,8.18,8.75,7.61,8.13,8.2,8.13,8.17,8.17,8.13,8.2,8.13,8.17,8.17,1100.0,8988000.0,0.0,0.0,-0.01,-0.01,-0.1222
FUEKIVFS,2023-08-09,15:08:04,HOSE,ETF,11.01,11.78,10.24,10.96,10.96,10.96,10.96,10.96,10.96,10.96,10.96,10.96,10.96,1000.0,10960000.0,0.0,0.0,-0.05,-0.05,-0.4541
FUEMAV30,2023-08-09,15:08:04,HOSE,ETF,14.73,15.76,13.7,14.73,14.73,14.53,14.66,14.6,14.73,14.73,14.53,14.66,14.6,16900.0,246755000.0,0.0,0.0,-0.07,-0.07,-0.4752
FUEMAVND,2023-08-09,15:08:04,HOSE,ETF,11.12,11.89,10.35,10.9,10.95,10.9,10.95,10.93,10.9,10.95,10.9,10.95,10.93,200.0,2185000.0,800000.0,8775200000.0,-0.17,-0.17,-1.5288
FUESSV30,2023-08-09,15:08:04,HOSE,ETF,15.35,16.42,14.28,15.3,16.32,15.2,15.2,15.33,15.3,16.32,15.2,15.2,15.33,6300.0,96586000.0,0.0,0.0,-0.15,-0.15,-0.9772
FUESSV50,2023-08-09,15:08:04,HOSE,ETF,19.5,20.86,18.14,19.7,19.9,19.31,19.31,19.53,19.7,19.9,19.31,19.31,19.53,28000.0,546780000.0,0.0,0.0,-0.19,-0.19,-0.9744
FUESSVFL,2023-08-09,15:08:04,HOSE,ETF,19.24,20.58,17.9,19.2,19.2,19.0,19.11,19.12,19.2,19.2,19.0,19.11,19.12,161600.0,3089416000.0,0.0,0.0,-0.13,-0.13,-0.6757
FUEVFVND,2023-08-09,15:08:04,HOSE,ETF,26.5,28.35,24.65,26.5,26.5,26.2,26.23,26.4,26.5,26.5,26.2,26.23,26.4,310200.0,8190101000.0,800000.0,20992000000.0,-0.27,-0.27,-1.0189
FUEVN100,2023-08-09,15:08:04,HOSE,ETF,16.25,17.38,15.12,16.25,16.36,16.0,16.13,16.15,16.25,16.36,16.0,16.13,16.15,140700.0,2271625000.0,0.0,0.0,-0.12,-0.12,-0.7385
CTS,2023-08-09,15:08:04,HOSE,STOCK,26.25,28.05,24.45,26.25,26.25,25.7,25.75,25.87,26.25,26.25,25.7,25.75,25.87,1813700.0,46924620000.0,0.0,0.0,-0.5,-0.5,-1.9048
CTG,2023-08-09,15:08:04,HOSE,STOCK,32.6,34.85,30.35,32.5,32.6,32.05,32.5,32.36,32.5,32.6,32.05,32.5,32.36,8014100.0,259361575000.0,120000.0,3814000000.0,-0.1,-0.1,-0.3067
BIC,2023-08-09,15:08:04,HOSE,STOCK,29.4,31.45,27.35,29.5,29.5,28.95,29.05,29.09,29.5,29.5,28.95,29.05,29.09,86100.0,2504875000.0,0.0,0.0,-0.35,-0.35,-1.1905
BID,2023-08-09,15:08:04,HOSE,STOCK,48.65,52.0,45.25,48.65,48.8,48.05,48.2,48.43,48.65,48.8,48.05,48.2,48.43,1802300.0,87280920000.0,0.0,0.0,-0.45,-0.45,-0.925
BVH,2023-08-09,15:08:04,HOSE,STOCK,47.55,50.8,44.25,47.75,47.75,47.3,47.4,47.5,47.75,47.75,47.3,47.4,47.5,674700.0,32045060000.0,0.0,0.0,-0.15,-0.15,-0.3155
BSI,2023-08-09,15:08:04,HOSE,STOCK,33.45,35.75,31.15,33.45,33.45,32.65,32.8,32.92,33.45,33.45,32.65,32.8,32.92,1024800.0,33740760000.0,0.0,0.0,-0.65,-0.65,-1.9432
BMI,2023-08-09,15:08:04,HOSE,STOCK,25.9,27.7,24.1,26.0,26.25,25.9,26.0,26.05,26.0,26.25,25.9,26.0,26.05,157400.0,4099705000.0,0.0,0.0,0.1,0.1,0.3861
APG,2023-08-09,15:08:04,HOSE,STOCK,10.3,11.0,9.58,10.7,11.0,10.65,10.9,10.89,10.7,11.0,10.65,10.9,10.89,3232700.0,35212245000.0,100000.0,980000000.0,0.6,0.6,5.8252
ACB,2023-08-09,15:08:04,HOSE,STOCK,23.4,25.0,21.8,23.4,23.6,23.15,23.2,23.34,23.4,23.6,23.15,23.2,23.34,15555900.0,363095910000.0,0.0,0.0,-0.2,-0.2,-0.8547
AGR,2023-08-09,15:08:04,HOSE,STOCK,15.95,17.05,14.85,15.8,15.9,15.55,15.65,15.71,15.8,15.9,15.55,15.65,15.71,1908300.0,29971900000.0,0.0,0.0,-0.3,-0.3,-1.8809
HDO,2023-08-09,15:08:01,UPCOM,STOCK,0.7,0.8,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEJ,2023-08-09,15:08:01,UPCOM,STOCK,13.6,15.6,11.6,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,200.0,2780000.0,0.0,0.0,0.3,0.3,2.2059
HPT,2023-08-09,15:08:01,UPCOM,STOCK,17.3,19.8,14.8,15.4,15.4,15.2,15.2,15.215,15.4,15.4,15.2,15.2,15.215,6700.0,101940000.0,0.0,0.0,-2.1,-2.1,-12.1387
DCH,2023-08-09,15:08:01,UPCOM,STOCK,9.7,11.1,8.3,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNN,2023-08-09,15:08:01,UPCOM,STOCK,48.7,56.0,41.4,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,300.0,14610000.0,2560.0,128000000.0,0.0,0.0,0.0
EFI,2023-08-09,15:08:01,UPCOM,STOCK,2.4,2.7,2.1,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPE,2023-08-09,15:08:04,HNX,STOCK,10.6,11.6,9.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDC,2023-08-09,15:08:04,HNX,STOCK,7.5,8.2,6.8,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,100.0,820000.0,0.0,0.0,0.7,0.7,9.3333
TV3,2023-08-09,15:08:04,HNX,STOCK,14.1,15.5,12.7,14.1,14.5,14.1,14.5,14.25,14.1,14.5,14.1,14.5,14.25,620.0,8835000.0,0.0,0.0,0.4,0.4,2.8369
TV4,2023-08-09,15:08:04,HNX,STOCK,12.8,14.0,11.6,12.7,12.9,12.7,12.8,12.831,12.7,12.9,12.7,12.8,12.831,57500.0,737790000.0,0.0,0.0,0.0,0.0,0.0
VNC,2023-08-09,15:08:04,HNX,STOCK,45.9,50.4,41.4,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,1.0,45000.0,0.0,0.0,0.0,0.0,0.0
VLA,2023-08-09,15:08:04,HNX,STOCK,25.6,28.1,23.1,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,5.0,116000.0,0.0,0.0,0.0,0.0,0.0
CCV,2023-08-09,15:08:01,UPCOM,STOCK,34.0,39.1,28.9,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADG,2023-08-09,15:08:04,HOSE,STOCK,32.5,34.75,30.25,32.5,32.5,32.5,32.5,0.0,32.5,32.5,32.5,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBC,2023-08-09,15:08:04,HOSE,STOCK,2.39,2.55,2.23,2.52,2.55,2.48,2.55,2.54,2.52,2.55,2.48,2.55,2.54,1542100.0,3923787000.0,0.0,0.0,0.16,0.16,6.6946
KPF,2023-08-09,15:08:04,HOSE,STOCK,8.56,9.15,7.97,8.56,9.1,8.56,8.93,8.91,8.56,9.1,8.56,8.93,8.91,1780400.0,15856132000.0,800000.0,6400000000.0,0.37,0.37,4.3224
TV2,2023-08-09,15:08:04,HOSE,STOCK,38.35,41.0,35.7,38.5,38.65,38.0,38.6,38.29,38.5,38.65,38.0,38.6,38.29,323900.0,12402835000.0,0.0,0.0,0.25,0.25,0.6519
YEG,2023-08-09,15:08:04,HOSE,STOCK,14.0,14.95,13.05,14.15,14.15,13.85,13.85,13.95,14.15,14.15,13.85,13.85,13.95,117700.0,1641860000.0,0.0,0.0,-0.15,-0.15,-1.0714
INC,2023-08-09,15:08:04,HNX,STOCK,19.3,21.2,17.4,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC,2023-08-09,15:08:01,UPCOM,STOCK,9.0,10.3,7.7,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VBG,2023-08-09,15:08:01,UPCOM,STOCK,5.4,7.5,3.3,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPC,2023-08-09,15:08:01,UPCOM,STOCK,11.1,15.5,6.7,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
